respondent_id,xyz_vaccine,seasonal_vaccine
26818,0.061554011585505566,0.3183218755054344
26819,0.37826055398802855,0.42677738482573835
26820,0.07527686837680339,0.27317199856968594
26821,0.0918905292575312,0.5946131008059679
26822,0.2721599409981953,0.6145545466220089
26823,0.44188876441643377,0.5627921461031226
26824,0.035565306112798074,0.6929527483473578
26825,0.3752411173647438,0.7126843571058978
26826,0.0953637222083642,0.7608279631401808
26827,0.030403811972203428,0.09120944716358781
26828,0.15684825519264384,0.6805046429161566
26829,0.6155183402901496,0.9289484391911121
26830,0.0804372127991661,0.7754498725450124
26831,0.23952424368427225,0.854255957845196
26832,0.14021850529813876,0.8520512414089569
26833,0.004288537991663849,0.27475438511128936
26834,0.08983881509649329,0.41462829964163705
26835,0.3880300498504523,0.9037547562444788
26836,0.1467825879129949,0.638268414650542
26837,0.0308147937090787,0.01112271892112347
26838,0.10722083958565994,0.47692977958636357
26839,0.14317030932481126,0.4969382191574049
26840,0.08762409231585191,0.1267262495066422
26841,0.36197588009526843,0.8050721391813841
26842,0.07582848689333044,0.18320374091608546
26843,0.038914732435507485,0.01602488995045935
26844,0.07152368509492571,0.5405293953283447
26845,0.04424381749332694,0.674540952603144
26846,0.06997244122116408,0.7543149437903144
26847,0.29924740049881693,0.13114788637200595
26848,0.04221974001916195,0.6627649584038955
26849,0.11642135770750352,0.525678993830071
26850,0.4674661450151555,0.6011294244330179
26851,0.030719395214020173,0.06483589649601396
26852,0.03297056790876501,0.06788745628982373
26853,0.5419098802648709,0.5896354104546973
26854,0.014273702766006416,0.07324922849572181
26855,0.5859637139358077,0.8658616470472326
26856,0.09888862586303475,0.026545455669576768
26857,0.4012621090345498,0.1562508741757698
26858,0.13538745364633803,0.6302859402124399
26859,0.06427517030910589,0.09249650640209295
26860,0.1230893895172993,0.08737023504782954
26861,0.10699906737787056,0.0813106141350416
26862,0.1140751204625543,0.24705751789071398
26863,0.2062889284164564,0.42831964868701194
26864,0.49275537371880945,0.3773581313582235
26865,0.014790956896571561,0.039129448301267605
26866,0.24355942332123867,0.6785744132221679
26867,0.11691199175071254,0.18182584836525095
26868,0.7858191039171516,0.9407867304946268
26869,0.09564528530929835,0.28539132405879397
26870,0.6654447238511476,0.877691034881367
26871,0.053626213486265534,0.04722362711364597
26872,0.04053209060609267,0.24603162147690752
26873,0.12180770839007027,0.8476023580090069
26874,0.04569680293784856,0.09648045669985048
26875,0.6768903642738069,0.9132236259895435
26876,0.044655734095923924,0.048811076956445223
26877,0.042118317572069686,0.09966610597867177
26878,0.13766011829399902,0.14277557428819412
26879,0.010673081819928005,0.017660394949105384
26880,0.037329867080682436,0.08161049274164893
26881,0.02548055637452748,0.07523973687497054
26882,0.018383146568216123,0.07265737585438302
26883,0.05741709854826763,0.2384276698382849
26884,0.07408387293254101,0.20159511813451494
26885,0.21930798640126659,0.8172743657283289
26886,0.10363491568999543,0.7755010908370518
26887,0.6387663273328407,0.89918772344897
26888,0.8677942620200981,0.9435633019551938
26889,0.04313786835951478,0.14339178999409777
26890,0.08381520279315925,0.3253409035690525
26891,0.286454190027468,0.49512982649509124
26892,0.12900006233057745,0.8380889542329286
26893,0.04920136117086295,0.20743386765163038
26894,0.20708019558255644,0.3030147649825069
26895,0.08019894803638049,0.8543889001778289
26896,0.05272571587867961,0.07776806800433579
26897,0.05869801097347217,0.3805854894838929
26898,0.24492625599753887,0.6955232394647327
26899,0.05263096691918893,0.052208498278297225
26900,0.14668299790049485,0.27128419959316413
26901,0.006058686013674301,0.20717735193503375
26902,0.3115668760546799,0.9497805470258295
26903,0.10374647664740273,0.03858068497788327
26904,0.041789436735578105,0.31495631023770687
26905,0.36540428968897426,0.7971014774130424
26906,0.06832924903479447,0.3492076124746515
26907,0.010831468292078351,0.5709928899189749
26908,0.14059463424445606,0.7350648980352427
26909,0.06724668011443097,0.2925097874099857
26910,0.10047853182642426,0.21714798138979086
26911,0.03702752894699502,0.05214149332465572
26912,0.44318505406096775,0.9365035883371858
26913,0.741593875482882,0.8838208323142698
26914,0.057853723554493565,0.12996872264073145
26915,0.12721747036814973,0.6869125124661491
26916,0.06455801113889122,0.3817895085449404
26917,0.004515396503318549,0.008474166384905913
26918,0.7579208800657027,0.9222013263744705
26919,0.31754974301901323,0.6000628768882883
26920,0.02125459666425479,0.1258384356285035
26921,0.1127307994340197,0.8579774319654605
26922,0.05900255258416267,0.6706733418647924
26923,0.10723187036592495,0.5377707274233633
26924,0.6488061452685498,0.891591619960776
26925,0.1061138851763611,0.6044598101324725
26926,0.5851816672324976,0.42436149486244107
26927,0.3570891059916778,0.672220456764497
26928,0.0553446960282499,0.540630525428726
26929,0.1267070691102084,0.20131945630284367
26930,0.6726163864465846,0.9068641749494509
26931,0.10139055054626726,0.32148752659914315
26932,0.06294528473338924,0.879159691503601
26933,0.10433467706345399,0.7454164501839751
26934,0.5328296726889631,0.6894858950653001
26935,0.16865862467648152,0.44271974518185175
26936,0.4052988894476906,0.1713139907272104
26937,0.29170356187516533,0.7657061167059545
26938,0.07929711317640058,0.057167194033014526
26939,0.05906593891186868,0.053741367800285794
26940,0.0584399916928702,0.11751957994092752
26941,0.055042308260416305,0.4590986766559009
26942,0.5930581150581212,0.7889605394409389
26943,0.1420767971991661,0.6228623597356603
26944,0.07036523755972408,0.1585323652440962
26945,0.12528527977885806,0.6089260943913728
26946,0.16265287237211434,0.7246034047551847
26947,0.15783432874464462,0.6093684571664097
26948,0.01439859872364071,0.05028374195980789
26949,0.021964360418360907,0.04642600730903333
26950,0.0361100717050044,0.5236242507212039
26951,0.07560426812116283,0.3266180162624709
26952,0.8357919023350897,0.9442438390223031
26953,0.8034926377164348,0.9778485613691384
26954,0.050663674631456504,0.16537959343983366
26955,0.18590000365557102,0.6118775156592068
26956,0.10872995088237965,0.2640236056953837
26957,0.028856684139615736,0.904364239223703
26958,0.30874357777396383,0.7514936983251629
26959,0.02897292004099403,0.22499000629052698
26960,0.04189751923033642,0.05681511623070806
26961,0.23222247849325836,0.5665677941582126
26962,0.17573533205514708,0.9241059730699045
26963,0.1520074004890621,0.2946922628178041
26964,0.09601858641182505,0.22458212055373394
26965,0.8163037423864203,0.9467291217635103
26966,0.014012311784426836,0.03113530032970567
26967,0.14702759698927373,0.4413539387207378
26968,0.042942871226426586,0.8154134036571387
26969,0.038602107640486445,0.1976229008797064
26970,0.6761316472054694,0.34198760628793096
26971,0.10754121305548454,0.3146742040822013
26972,0.006573666897772189,0.021332154749339024
26973,0.05482981712531209,0.13354135228146982
26974,0.09507820797226223,0.32652946393225046
26975,0.07356691317827113,0.6369109167923601
26976,0.8878864371378725,0.5841233730098423
26977,0.05823621310023912,0.3083701091409653
26978,0.01748923875910197,0.8058594647244085
26979,0.28973183082154413,0.6277754498305723
26980,0.049200901072907005,0.08242766003852674
26981,0.04932599541575446,0.2501962439375729
26982,0.7070877014050404,0.8703418182808186
26983,0.17654538626066876,0.6145154535889031
26984,0.08083536959064035,0.17389229996886021
26985,0.01852326687348631,0.08066270763823727
26986,0.1899685284742323,0.6394903707436592
26987,0.07112030716080393,0.17714538548526065
26988,0.03499659920721164,0.1063642303024295
26989,0.3384356186107853,0.7464665781090497
26990,0.014322514625568614,0.06441301063820383
26991,0.25211026378700124,0.5231784046465031
26992,0.2815439020246174,0.43151795000660526
26993,0.14894293299555017,0.8572736489469703
26994,0.18182429989298235,0.45780434252240315
26995,0.17344409315833187,0.4585278644765751
26996,0.1853702443885229,0.2433213686806039
26997,0.018353598252066578,0.06497924517972165
26998,0.04694123786001343,0.05159555495687687
26999,0.4572835495862549,0.5600704674820657
27000,0.1285048470382666,0.40262060831802293
27001,0.04437505934211447,0.7994221207675555
27002,0.009039637291553921,0.1807661040132991
27003,0.023074371622442774,0.052950725415702095
27004,0.09893588932962864,0.27576612309938775
27005,0.355746077096181,0.7743613005248908
27006,0.7549404491477898,0.9217736610477987
27007,0.06156627272913265,0.11427085120530062
27008,0.04845950368369668,0.05488985775928364
27009,0.05549646651474005,0.2609713173423094
27010,0.05483261382559763,0.14135280588400817
27011,0.09081662263375014,0.14437683980023297
27012,0.27972180997330554,0.6345898813205878
27013,0.10643309469654402,0.42718879870318777
27014,0.017139975998548714,0.20448569519177193
27015,0.0756873970664273,0.19855087223329634
27016,0.1688170723160362,0.33813258532375734
27017,0.4547680099919794,0.7063875125020905
27018,0.08544279468421981,0.29330173190733644
27019,0.8993760098419371,0.9644595785921303
27020,0.1924340412751778,0.23427044566984753
27021,0.11900409478314114,0.5396010947338848
27022,0.18449633365443338,0.18669651025083314
27023,0.12919460164347185,0.16395219334927227
27024,0.11988430127834995,0.25868899252113364
27025,0.045997438941290776,0.019865472416207928
27026,0.05619529335070047,0.31139990851354443
27027,0.0961484303198095,0.7609025126388348
27028,0.3798732132878917,0.8801036069609325
27029,0.11750608183894644,0.33289540504149606
27030,0.14074550599231392,0.2347960010597283
27031,0.22199077559166058,0.8311387192279087
27032,0.17107650401602473,0.44794363467415044
27033,0.3248113925400863,0.7440992072306533
27034,0.008393812868332044,0.6591585978617359
27035,0.24908474730906946,0.3660233600957757
27036,0.20547437408146205,0.6861590947979931
27037,0.6316589931243398,0.8017731702233327
27038,0.025853622942993423,0.03073112056159633
27039,0.750175206338564,0.9281532066939477
27040,0.1707797701167842,0.13857357752571228
27041,0.1499203330601599,0.5709783604686797
27042,0.06867442494741925,0.5349665555715303
27043,0.5816523231090116,0.7967903224994135
27044,0.007106176284339506,0.03206055885540489
27045,0.17160987071468692,0.5352316318292096
27046,0.05017899189062381,0.10704880447898585
27047,0.5172228913635487,0.42334815986066093
27048,0.14316828344350882,0.34629300411360486
27049,0.2563369510034109,0.8926260971567688
27050,0.04603224837167204,0.5602768944227222
27051,0.11942698113518029,0.25914565711209525
27052,0.10014324667124168,0.24633912249473144
27053,0.8846286817384772,0.965728395567151
27054,0.03447125529390856,0.06326830329108268
27055,0.11412630159896894,0.8497295399106779
27056,0.015978272911362425,0.031119620238456155
27057,0.028595773697022632,0.03010144729232419
27058,0.8350544056842446,0.8989565822519514
27059,0.06561517251917771,0.21565535607884473
27060,0.02806728027869662,0.4253292460019941
27061,0.06598191554236287,0.3449621681208928
27062,0.05091304770110305,0.48743396463774546
27063,0.06301905256033877,0.5641003970938175
27064,0.21135164444972204,0.4675549082018032
27065,0.06011699795935149,0.3679899802334762
27066,0.04602967484137172,0.6131267291747269
27067,0.4782652216428368,0.7519026566006167
27068,0.8752241730518558,0.943142551142005
27069,0.5680805048532462,0.9500537475831072
27070,0.03789430938985464,0.056160756878098406
27071,0.05614622790680233,0.08580565594837804
27072,0.05094301671124448,0.7401104390953701
27073,0.027183306299959263,0.8560484059109524
27074,0.03929471274577704,0.289188868432426
27075,0.6913248795284636,0.853092709472364
27076,0.5809919856504846,0.772075801241946
27077,0.032922179919453017,0.0911853829328555
27078,0.3000919995845742,0.8224595504445301
27079,0.30190576323346774,0.939827211855125
27080,0.07377633292235296,0.2539380655918829
27081,0.019219209103046937,0.6835442182281453
27082,0.2925539870402986,0.46498788790078466
27083,0.04965590067068706,0.25407209910113937
27084,0.8634862406125108,0.7008792706487883
27085,0.050239382351305845,0.013503412557377584
27086,0.05425972008252449,0.09978092254185408
27087,0.19849894294885592,0.3201857784408707
27088,0.20710005989356958,0.7390661972780657
27089,0.12954646916820353,0.23039600117878423
27090,0.23723280098268804,0.6177884217568301
27091,0.3671292170244497,0.1741953276102406
27092,0.12406777336868165,0.2900597516993428
27093,0.19364691589399896,0.27516846405433376
27094,0.008769194280290722,0.034918967858774644
27095,0.07390636277534762,0.547497365260965
27096,0.019531063406937197,0.2154506204416007
27097,0.5783264076322963,0.7701736204752742
27098,0.3968209395542117,0.8383015087318764
27099,0.16391990076400126,0.48885015525922954
27100,0.0598512720507482,0.7724903717682109
27101,0.0728677800044296,0.6557401750064735
27102,0.09458509382034919,0.8217007319542733
27103,0.024538873434283813,0.05491511152179536
27104,0.3062618292389357,0.5094601543581266
27105,0.061994094120564155,0.4143384339774738
27106,0.6421691645508769,0.8991674622098444
27107,0.3981843580718519,0.6897824453421142
27108,0.11338091916049364,0.28337576655514024
27109,0.07178033379496018,0.2490132051691444
27110,0.10308802379627593,0.35625863136886987
27111,0.04097085169377048,0.3881493006852277
27112,0.17990519022293844,0.6361395419057815
27113,0.09117283636869472,0.2537770289518388
27114,0.08379382390119104,0.21969139909189273
27115,0.4978624650285098,0.8702489736780586
27116,0.1830424985138272,0.9284873203602865
27117,0.05728750381228224,0.11528569375067241
27118,0.16104196066474719,0.5755524195514811
27119,0.07685105328072173,0.3094049791422032
27120,0.36120182987255145,0.9852344340897325
27121,0.01441187759599543,0.7034399005463629
27122,0.04370979231137372,0.24623519285850828
27123,0.03749389507923142,0.09808306171766099
27124,0.02441464865503523,0.07004357956700381
27125,0.025693494430050576,0.03266473120007225
27126,0.2775392727123548,0.07543615245691426
27127,0.06864602999085484,0.08020520311982156
27128,0.16477109087042527,0.6557970607000914
27129,0.5719458738973768,0.5710054838184795
27130,0.11354068085240912,0.21879639833131484
27131,0.052845809601088645,0.06993066292560193
27132,0.5082724963404587,0.9326730162940229
27133,0.08907342488355917,0.5888424201448674
27134,0.659129268813692,0.9286968168313128
27135,0.1936305640674433,0.5521961550490577
27136,0.08376496195995915,0.5741377712175156
27137,0.06440490854620004,0.20152339921605758
27138,0.15181770222163152,0.570357028495378
27139,0.09930502334274698,0.08236043550755257
27140,0.8975727780968246,0.951555894891788
27141,0.5654963656045318,0.849601236916292
27142,0.07265762839483716,0.33064877258186787
27143,0.28793034040612686,0.49945307937119754
27144,0.05408876419508005,0.05285247770661209
27145,0.37058932271659095,0.6751285770041736
27146,0.038844716479755466,0.9220526791909247
27147,0.06333097939314221,0.24928279139061588
27148,0.1820412825883236,0.1410365149999822
27149,0.3020923337889153,0.17763025502150823
27150,0.6749964298649499,0.9636330580327235
27151,0.1434253057073778,0.7689240022236616
27152,0.02267647424243656,0.21111157324905094
27153,0.23889287900616035,0.8277764967719599
27154,0.6888379828372301,0.8758400806435169
27155,0.16469626082902036,0.6808289223599057
27156,0.015694948175969427,0.37275727790926394
27157,0.008684264772188583,0.44406699045751613
27158,0.08762272728119808,0.4153431884192317
27159,0.04795136020083669,0.14244788747383091
27160,0.19641743049905944,0.1891530828652275
27161,0.4017511270031227,0.5222065464075181
27162,0.12556181736713856,0.9491975697978857
27163,0.5241079369472652,0.5228733158551305
27164,0.21251625649190223,0.11925958886654475
27165,0.4149313487733697,0.5828211319571834
27166,0.07990814485296964,0.16171661895060077
27167,0.17589146831933003,0.453188239089467
27168,0.15031898962225995,0.6889813228442089
27169,0.44575260826305696,0.6450635937411884
27170,0.37466700553785076,0.8444268108121247
27171,0.04547392916956659,0.3635141576901977
27172,0.0565493914485398,0.8561157608293533
27173,0.22092677181599474,0.5384495828824634
27174,0.07931084533700666,0.0799879466433319
27175,0.08254489569949053,0.13726344380511596
27176,0.5686101861958442,0.9598467301864234
27177,0.8292697580026095,0.948310303641127
27178,0.15676609433070704,0.3816953393827972
27179,0.08027889528450931,0.2728816152334541
27180,0.18371714370906736,0.38944366078397036
27181,0.03217763668690238,0.807771660006762
27182,0.6376367679971207,0.9233838797488818
27183,0.04299879829119834,0.5768479967008472
27184,0.042338608770938695,0.34902973562958745
27185,0.4876621776387507,0.7822240125237994
27186,0.11028267957086539,0.6284321038629034
27187,0.07863587279115464,0.11327871652350748
27188,0.04867654948479384,0.2898409333895539
27189,0.04952060607485566,0.5631333560927158
27190,0.40031321303207384,0.7623433624100361
27191,0.12764357874864204,0.9449802834114678
27192,0.5279314885807979,0.7621221901041464
27193,0.01580324471393692,0.07913251559712323
27194,0.07917755051437521,0.3555259795375319
27195,0.023512407854185274,0.10310536146106891
27196,0.3671949303198383,0.2293908715493042
27197,0.05516500725190121,0.6578665557190303
27198,0.9378524942440806,0.9896367500662351
27199,0.032740489723405285,0.13971933326572702
27200,0.267168766538228,0.6674417845339575
27201,0.745531002681977,0.9219154647942809
27202,0.05408020014207105,0.024498652750992094
27203,0.0498898874826676,0.08871758707547729
27204,0.022596307031018583,0.052268365464580274
27205,0.06856777026771961,0.2419888839264365
27206,0.15744317006600586,0.26322151669537464
27207,0.07848524580859638,0.1688042747799804
27208,0.8176887564551588,0.7655208182203737
27209,0.1279121880783146,0.2644451150696423
27210,0.30489256894011,0.38197373974375187
27211,0.09451350550512133,0.2650395753729303
27212,0.6160964922465241,0.9519671452970276
27213,0.5325486432977999,0.45003829070705387
27214,0.026736061493598487,0.06728798123079467
27215,0.17251373356279734,0.8453914075041293
27216,0.12799849136685093,0.8848251509209522
27217,0.1081217561679034,0.16623199777656555
27218,0.709753261258223,0.9636317714037401
27219,0.5049818079961668,0.6758148514752289
27220,0.1022075624246973,0.4339757989820872
27221,0.21058369794823711,0.6416631140779072
27222,0.22994212458462376,0.6329055654136205
27223,0.04959868588545179,0.7019905540980225
27224,0.2044950684440149,0.7095750205111164
27225,0.18377812744121905,0.27433393655693117
27226,0.016845069179288644,0.2618441265067762
27227,0.15493091537910547,0.41233194867680667
27228,0.49488982821942135,0.8330881103317278
27229,0.6786482966882225,0.9169166370867459
27230,0.22741561569365507,0.9767774480034496
27231,0.4218258923537792,0.804425291890555
27232,0.10526945535219105,0.520479442359988
27233,0.2711435238109147,0.16309637158781556
27234,0.043562849426078666,0.03052521614040202
27235,0.8972929624785841,0.957743567286946
27236,0.10754097311378709,0.9352966520163686
27237,0.18119010751317596,0.584601278832934
27238,0.309942775382858,0.7627894455608168
27239,0.5806537523534443,0.25730037179772924
27240,0.1365729197473949,0.464575542451208
27241,0.0780922722436137,0.2104922235482731
27242,0.11211539995082649,0.47408989905329724
27243,0.036612113720383,0.07284498988894138
27244,0.03452915666113217,0.09023618945359249
27245,0.13662765980703379,0.49416017023875297
27246,0.8081409374582583,0.9506233323101881
27247,0.17924918813963128,0.9329386840343656
27248,0.10762070987544545,0.5187244809288495
27249,0.12161024887890706,0.6501786093537171
27250,0.10253399490055573,0.2801474060227509
27251,0.09677052340991903,0.3104782788972507
27252,0.36222604205793196,0.6269565407755439
27253,0.08225528429945737,0.9200855708465151
27254,0.8989504316823378,0.9726270619079337
27255,0.1398151303015858,0.33809864891783
27256,0.5716221465632377,0.9557668652466627
27257,0.44136136360625033,0.49051186331362684
27258,0.47145757493355644,0.8280922548370128
27259,0.5527429038335793,0.9250667452716662
27260,0.131162813693191,0.45258837890634435
27261,0.12991833790046564,0.675232917867756
27262,0.19881871364431972,0.5683373307601092
27263,0.04425379228988913,0.06978324007747973
27264,0.06335941491879872,0.07137686541380933
27265,0.026687073507025427,0.1861447018160696
27266,0.1622246085912717,0.2994759354882417
27267,0.1332288864590429,0.7855103126668064
27268,0.02013992916012908,0.18587540050545748
27269,0.7267113974897969,0.3515720026534082
27270,0.03324170146496027,0.10266298788078199
27271,0.0661416671494741,0.3083320593613095
27272,0.011998207604926061,0.4154478157060671
27273,0.046028725807845686,0.15040023435973365
27274,0.1262812603584887,0.5162773263587492
27275,0.14281849118598208,0.36806201335173405
27276,0.010132754428210005,0.09734193574747485
27277,0.047298823269921096,0.8212462810689929
27278,0.15391010097005126,0.3206662700988987
27279,0.11216751668345376,0.2894278062732036
27280,0.23641484797286375,0.3508065140688607
27281,0.06725953210709111,0.3270002836175007
27282,0.07731219100156389,0.9019259781773091
27283,0.004970603768804037,0.018604452921568506
27284,0.18192716258898783,0.28065292265064284
27285,0.10916857185966264,0.4438147071350824
27286,0.08381036374338924,0.24734669339255025
27287,0.2795926416631127,0.6624793160007887
27288,0.5921713721902478,0.8156601172225546
27289,0.2840683672429871,0.36986116792726187
27290,0.01842153663160826,0.0669563744981385
27291,0.7279661919565418,0.8357279628463086
27292,0.05756617157585704,0.6787036496764216
27293,0.12449862239455287,0.9701404083416216
27294,0.01872613097906486,0.04556799379396401
27295,0.26252464227322325,0.860171053748551
27296,0.06996533752181966,0.7818630382060117
27297,0.0601970658160542,0.723800902129866
27298,0.08545321862276058,0.2833988584541955
27299,0.30847492027444484,0.7717106427385583
27300,0.1771968844156148,0.9664096512308955
27301,0.004263799584392357,0.023875841545835205
27302,0.12878566430959673,0.47681669246372466
27303,0.021974206707055827,0.07575994472362366
27304,0.10487008607563499,0.78726249425035
27305,0.0385453745328806,0.03689047459235137
27306,0.22062575795672423,0.5900109184597077
27307,0.5528200244400461,0.7638935106888626
27308,0.06640409185583841,0.14987558097759437
27309,0.548260188063539,0.9697117848645905
27310,0.056825226350221886,0.13340640327045447
27311,0.15727492923564187,0.10648523042114594
27312,0.06143072969589415,0.32509193091359684
27313,0.06618824863880188,0.13612725959062819
27314,0.031056048364046913,0.08569752529979811
27315,0.12216179508912262,0.27973270705959763
27316,0.3516734777669972,0.8013065990780196
27317,0.06262730163652828,0.13782617081363746
27318,0.26177912819139054,0.3325156820433592
27319,0.39377561787397686,0.8934962959737529
27320,0.4064171401743345,0.6780461160447494
27321,0.039308100744256065,0.5348353572371582
27322,0.5987608788743816,0.4646955303452043
27323,0.06929104543715675,0.5858577886382349
27324,0.2699986479501084,0.5459900339237483
27325,0.7637427795034435,0.9428464265033132
27326,0.12900283380886785,0.5642340513155656
27327,0.14199196850805987,0.3938443080678981
27328,0.23335349208758688,0.5273708735038006
27329,0.10220026603848202,0.31300204271049986
27330,0.015009657256328742,0.4963733278303315
27331,0.08851345011313586,0.18933162019154792
27332,0.18369518727883635,0.9571181059976535
27333,0.6091293091734777,0.732089310471538
27334,0.056684020032823926,0.03782030561192984
27335,0.21948266522469,0.11399138572638111
27336,0.0662787949647368,0.1491726910086672
27337,0.1922460800179887,0.6204343411746457
27338,0.21803212611369976,0.4522003971625053
27339,0.24931240909801847,0.34310678960350094
27340,0.0224631989191896,0.20053273624275347
27341,0.2056365664583312,0.7015729419685484
27342,0.029714143150063235,0.6274779473698914
27343,0.060527649879165285,0.1310530937830322
27344,0.31953338785903745,0.5601605951299807
27345,0.06370650812147721,0.35425466523443333
27346,0.8434371452849997,0.9716024029022142
27347,0.7405973145904571,0.9552099042506276
27348,0.08814536450702884,0.31079588859738727
27349,0.06316816169522817,0.22372841009118025
27350,0.21709551570799787,0.9477163833255684
27351,0.8382614770120189,0.9060675488951095
27352,0.11453867628797383,0.38453859183656947
27353,0.009146534942396842,0.08975204794248456
27354,0.16579557698071715,0.6627484542283574
27355,0.26469242342795285,0.46728963435479354
27356,0.19026634707773682,0.39180915545227996
27357,0.14491956175952206,0.36851641389153406
27358,0.24182241145916292,0.7591752037825495
27359,0.34809269612455385,0.8229079102035116
27360,0.13047005349337468,0.5207533539304194
27361,0.04634068638377395,0.9324665742823971
27362,0.22537102150749733,0.4442159576698736
27363,0.14173372008711027,0.2822293067388845
27364,0.06921189362191787,0.4628848714979231
27365,0.37065285955227917,0.6975227335024047
27366,0.49479461944326025,0.5913280959109414
27367,0.2298565815322016,0.44549645081851735
27368,0.11660318812967624,0.4962631161125953
27369,0.052776405152888846,0.04947903183580145
27370,0.020625158383698456,0.8108304529403482
27371,0.209582042000589,0.43895956300844247
27372,0.09154759785819039,0.23972878682254217
27373,0.7552029923394349,0.7422521114155918
